Year,Month,Day,Trial,Ablation,Darkness,Flow,Turn Start Frame,Turn End Frame,Fish,Turn Direction,Appox Turn Angle,No. Fish Left,No. Fish Right
2021,8,3,17,LY,DN,F2,0,8,2,left,20,4,3
2021,8,3,17,LY,DN,F2,36,55,2,left,20,4,3
2021,8,3,17,LY,DN,F2,75,87,2,left,90,7,0
2021,8,3,17,LY,DN,F2,143,155,2,right,10,7,0
2021,8,3,17,LY,DN,F2,173,186,2,left,45,5,2
2021,8,3,17,LY,DN,F2,193,204,2,left,90,7,0
2021,8,3,17,LY,DN,F2,278,291,2,left,45,7,0
2021,8,3,17,LY,DN,F2,208,225,3,right,20,6,1
2021,8,3,17,LY,DN,F2,267,288,3,left,20,7,0
2021,8,3,17,LY,DN,F2,293,309,3,left,10,7,0
2021,8,3,17,LY,DN,F2,65,77,4,right,10,7,0
2021,8,3,17,LY,DN,F2,134,154,4,left,20,3,4
2021,8,3,17,LY,DN,F2,195,205,4,left,20,3,4
2021,8,3,17,LY,DN,F2,209,220,4,left,20,4,3
2021,8,3,17,LY,DN,F2,255,269,4,left,90,7,0
2021,8,3,17,LY,DN,F2,275,292,4,left,45,6,1
2021,8,3,17,LY,DN,F2,341,356,4,right,20,6,1
2021,8,3,17,LY,DN,F2,167,181,5,right,10,6,1
2021,8,3,17,LY,DN,F2,213,229,5,right,20,3,4
2021,8,3,17,LY,DN,F2,233,245,5,right,90,0,7
2021,8,3,17,LY,DN,F2,267,280,5,right,45,2,5
2021,8,3,17,LY,DN,F2,283,295,5,right,90,4,3
2021,8,3,17,LY,DN,F2,322,336,5,right,45,5,2
2021,8,3,17,LY,DN,F2,364,378,5,right,20,4,3
2021,8,3,17,LY,DN,F2,18,26,6,left,20,4,3
2021,8,3,17,LY,DN,F2,161,172,6,right,10,4,3
2021,8,3,17,LY,DN,F2,250,264,6,left,10,4,3
2021,8,3,17,LY,DN,F2,298,314,6,left,20,5,2
2021,8,3,17,LY,DN,F2,347,360,6,right,45,6,1
2021,8,3,17,LY,DN,F2,3,16,7,left,45,0,7
2021,8,3,17,LY,DN,F2,27,37,7,left,10,7,0
2021,8,3,17,LY,DN,F2,111,121,7,left,10,7,0
2021,8,3,17,LY,DN,F2,179,196,7,right,10,4,3
2021,8,3,17,LY,DN,F2,230,242,7,right,90,1,6
2021,8,3,17,LY,DN,F2,257,270,7,right,10,1,6
2021,8,3,17,LY,DN,F2,283,294,7,left,45,0,7
2021,8,3,17,LY,DN,F2,368,380,7,left,10,0,7
2021,8,3,17,LY,DN,F2,11,24,8,left,45,5,2
2021,8,3,17,LY,DN,F2,37,48,8,left,20,3,4
2021,8,3,17,LY,DN,F2,156,174,8,right,10,3,4
2021,8,3,17,LY,DN,F2,194,211,8,right,45,4,3
2021,8,3,17,LY,DN,F2,227,239,8,right,90,0,7
2021,8,3,17,LY,DN,F2,255,266,8,right,20,2,5
2021,8,3,17,LY,DN,F2,288,300,8,right,45,2,5
2021,8,3,17,LY,DN,F2,312,322,8,right,20,2,5
2021,8,3,21,LY,DN,F0,185,201,1,right,20,2,5
2021,8,3,21,LY,DN,F0,213,227,1,left,20,0,7
2021,8,3,21,LY,DN,F0,267,282,1,left,10,7,0
2021,8,3,21,LY,DN,F0,284,297,1,left,45,7,0
2021,8,3,21,LY,DN,F0,306,319,1,left,45,7,0
2021,8,3,21,LY,DN,F0,357,365,1,left,10,7,0
2021,8,3,21,LY,DN,F0,84,95,2,left,10,6,1
2021,8,3,21,LY,DN,F0,161,176,2,right,10,4,3
2021,8,3,21,LY,DN,F0,187,201,2,right,90,1,6
2021,8,3,21,LY,DN,F0,235,252,2,left,20,1,6
2021,8,3,21,LY,DN,F0,271,287,2,left,20,3,4
2021,8,3,21,LY,DN,F0,5,17,3,right,45,6,1
2021,8,3,21,LY,DN,F0,44,57,3,right,20,3,4
2021,8,3,21,LY,DN,F0,88,102,3,right,20,3,4
2021,8,3,21,LY,DN,F0,115,125,3,right,45,0,7
2021,8,3,21,LY,DN,F0,145,156,3,right,45,0,7
2021,8,3,21,LY,DN,F0,193,210,3,right,20,0,7
2021,8,3,21,LY,DN,F0,341,352,3,left,10,1,6
2021,8,3,21,LY,DN,F0,35,50,4,right,20,2,5
2021,8,3,21,LY,DN,F0,57,69,4,right,20,1,6
2021,8,3,21,LY,DN,F0,89,103,4,right,45,3,4
2021,8,3,21,LY,DN,F0,105,116,4,right,20,5,2
2021,8,3,21,LY,DN,F0,117,131,4,right,45,0,7
2021,8,3,21,LY,DN,F0,134,144,4,right,45,0,7
2021,8,3,21,LY,DN,F0,153,167,4,right,45,1,6
2021,8,3,21,LY,DN,F0,195,215,4,right,45,1,6
2021,8,3,21,LY,DN,F0,216,229,4,right,10,0,7
2021,8,3,21,LY,DN,F0,270,291,4,left,45,4,3
2021,8,3,21,LY,DN,F0,329,344,4,left,45,0,7
2021,8,3,21,LY,DN,F0,22,34,5,right,45,0,7
2021,8,3,21,LY,DN,F0,112,125,5,right,10,0,7
2021,8,3,21,LY,DN,F0,208,218,5,left,45,0,7
2021,8,3,21,LY,DN,F0,355,365,5,right,10,2,5
2021,8,3,21,LY,DN,F0,109,121,6,left,90,1,6
2021,8,3,21,LY,DN,F0,170,186,6,right,10,3,4
2021,8,3,21,LY,DN,F0,231,258,6,left,10,7,0
2021,8,3,21,LY,DN,F0,260,272,6,left,45,7,0
2021,8,3,21,LY,DN,F0,49,64,7,right,20,3,4
2021,8,3,21,LY,DN,F0,66,80,7,left,45,4,3
2021,8,3,21,LY,DN,F0,304,320,7,right,90,4,3
2021,8,3,21,LY,DN,F0,323,336,7,right,90,0,7
2021,8,3,21,LY,DN,F0,41,54,7,left,45,0,7
2021,8,3,21,LY,DN,F0,107,124,7,right,10,6,1
2021,8,3,21,LY,DN,F0,137,147,7,left,20,7,0
2021,8,3,21,LY,DN,F0,208,217,7,left,10,6,1
2021,8,3,21,LY,DN,F0,320,331,7,left,10,5,2
2021,8,3,21,LY,DN,F0,107,121,8,right,10,7,0
2021,8,3,21,LY,DN,F0,207,218,8,left,10,4,3
2021,3,25,1,TN,DN,F0,19,32,1,left,20,5,2
2021,3,25,1,TN,DN,F0,65,79,1,left,45,7,0
2021,3,25,1,TN,DN,F0,169,180,1,right,10,7,0
2021,3,25,1,TN,DN,F0,198,211,1,left,20,7,0
2021,3,25,1,TN,DN,F0,217,228,1,left,90,7,0
2021,3,25,1,TN,DN,F0,251,264,1,left,45,7,0
2021,3,25,1,TN,DN,F0,75,86,2,right,45,7,0
2021,3,25,1,TN,DN,F0,105,116,2,right,45,0,7
2021,3,25,1,TN,DN,F0,121,132,2,right,20,1,6
2021,3,25,1,TN,DN,F0,213,226,2,right,90,2,5
2021,3,25,1,TN,DN,F0,228,239,2,right,90,0,7
2021,3,25,1,TN,DN,F0,243,253,2,left,90,1,6
2021,3,25,1,TN,DN,F0,260,269,2,left,90,0,7
2021,3,25,1,TN,DN,F0,49,62,3,left,10,0,7
2021,3,25,1,TN,DN,F0,101,112,3,right,45,4,3
2021,3,25,1,TN,DN,F0,148,160,3,right,45,0,7
2021,3,25,1,TN,DN,F0,165,178,3,right,45,0,7
2021,3,25,1,TN,DN,F0,6,15,4,right,90,5,2
2021,3,25,1,TN,DN,F0,37,48,4,right,45,0,7
2021,3,25,1,TN,DN,F0,52,65,4,right,45,0,7
2021,3,25,1,TN,DN,F0,93,104,4,right,45,2,5
2021,3,25,1,TN,DN,F0,200,211,4,right,20,4,3
2021,3,25,1,TN,DN,F0,220,232,4,right,90,0,7
2021,3,25,1,TN,DN,F0,264,273,4,right,90,0,7
2021,3,25,1,TN,DN,F0,102,114,5,left,20,0,7
2021,3,25,1,TN,DN,F0,152,164,5,left,90,6,1
2021,3,25,1,TN,DN,F0,177,192,5,left,20,6,1
2021,3,25,1,TN,DN,F0,228,238,5,left,90,7,0
2021,3,25,1,TN,DN,F0,266,275,5,left,10,7,0
2021,3,25,1,TN,DN,F0,27,35,6,left,20,6,1
2021,3,25,1,TN,DN,F0,161,176,6,left,10,5,2
2021,3,25,1,TN,DN,F0,185,198,6,left,20,4,3
2021,3,25,1,TN,DN,F0,252,263,6,left,90,5,2
2021,3,25,1,TN,DN,F0,54,67,7,right,45,6,1
2021,3,25,1,TN,DN,F0,80,89,7,right,90,0,7
2021,3,25,1,TN,DN,F0,200,211,7,right,90,0,7
2021,3,25,1,TN,DN,F0,251,263,7,left,20,4,3
2021,3,25,1,TN,DN,F0,72,87,8,left,90,5,2
2021,3,25,1,TN,DN,F0,92,110,8,left,45,5,2
2021,3,25,1,TN,DN,F0,117,134,8,left,45,6,1
2021,3,25,1,TN,DN,F0,142,159,8,left,20,7,0
2021,3,25,1,TN,DN,F0,188,203,8,left,20,6,1
2021,3,25,1,TN,DN,F0,243,256,8,right,45,4,3
2021,3,25,10,TN,DN,F0,3,11,1,left,20,6,1
2021,3,25,10,TN,DN,F0,45,53,1,right,20,5,2
2021,3,25,10,TN,DN,F0,65,74,1,right,20,1,6
2021,3,25,10,TN,DN,F0,88,104,1,left,20,1,6
2021,3,25,10,TN,DN,F0,107,118,1,left,120,7,0
2021,3,25,10,TN,DN,F0,227,235,1,left,45,6,1
2021,3,25,10,TN,DN,F0,291,302,1,left,20,5,2
2021,3,25,10,TN,DN,F0,321,335,1,left,90,6,1
2021,3,25,10,TN,DN,F0,345,356,1,left,45,6,1
2021,3,25,10,TN,DN,F0,53,73,2,left,45,3,4
2021,3,25,10,TN,DN,F0,179,198,2,right,90,4,3
2021,3,25,10,TN,DN,F0,200,214,2,right,90,0,7
2021,3,25,10,TN,DN,F0,222,232,2,right,45,0,7
2021,3,25,10,TN,DN,F0,373,353,2,right,20,1,6
2021,3,25,10,TN,DN,F0,37,48,3,left,10,0,7
2021,3,25,10,TN,DN,F0,54,70,3,left,20,7,0
2021,3,25,10,TN,DN,F0,71,82,3,left,90,7,0
2021,3,25,10,TN,DN,F0,122,132,3,left,20,7,0
2021,3,25,10,TN,DN,F0,212,224,3,right,20,5,2
2021,3,25,10,TN,DN,F0,263,275,3,left,20,3,4
2021,3,25,10,TN,DN,F0,290,302,3,left,90,7,0
2021,3,25,10,TN,DN,F0,324,335,3,left,45,7,0
2021,3,25,10,TN,DN,F0,345,356,3,left,45,6,1
2021,3,25,10,TN,DN,F0,48,66,4,right,10,4,3
2021,3,25,10,TN,DN,F0,74,88,4,right,120,1,6
2021,3,25,10,TN,DN,F0,96,108,4,right,120,0,7
2021,3,25,10,TN,DN,F0,117,129,4,right,45,2,5
2021,3,25,10,TN,DN,F0,234,249,4,right,10,4,3
2021,3,25,10,TN,DN,F0,260,274,4,right,45,1,6
2021,3,25,10,TN,DN,F0,281,295,4,right,45,1,6
2021,3,25,10,TN,DN,F0,332,347,4,right,45,2,5
2021,3,25,10,TN,DN,F0,54,71,5,right,20,5,2
2021,3,25,10,TN,DN,F0,76,89,5,right,90,0,7
2021,3,25,10,TN,DN,F0,101,112,5,right,45,0,7
2021,3,25,10,TN,DN,F0,126,14,5,right,20,0,7
2021,3,25,10,TN,DN,F0,157,167,5,right,45,0,7
2021,3,25,10,TN,DN,F0,303,316,5,right,10,1,6
2021,3,25,10,TN,DN,F0,354,371,5,right,90,0,7
2021,3,25,10,TN,DN,F0,49,62,6,left,45,0,7
2021,3,25,10,TN,DN,F0,68,81,6,left,45,7,0
2021,3,25,10,TN,DN,F0,142,154,6,left,20,6,1
2021,3,25,10,TN,DN,F0,157,167,6,left,45,7,0
2021,3,25,10,TN,DN,F0,175,186,6,left,20,7,0
2021,3,25,10,TN,DN,F0,272,286,6,left,20,7,0
2021,3,25,10,TN,DN,F0,303,316,6,left,90,5,2
2021,3,25,10,TN,DN,F0,366,373,6,right,20,4,3
2021,3,25,10,TN,DN,F0,27,40,7,right,90,4,3
2021,3,25,10,TN,DN,F0,78,97,7,right,45,3,4
2021,3,25,10,TN,DN,F0,111,121,7,right,90,6,1
2021,3,25,10,TN,DN,F0,185,199,7,right,20,7,0
2021,3,25,10,TN,DN,F0,204,217,7,right,45,2,5
2021,3,25,10,TN,DN,F0,241,252,7,right,90,1,6
2021,3,25,10,TN,DN,F0,284,296,7,right,45,0,7
2021,3,25,10,TN,DN,F0,350,367,7,right,45,2,5
2021,3,25,10,TN,DN,F0,15,28,8,right,120,0,7
2021,3,25,10,TN,DN,F0,48,62,8,right,90,2,5
2021,3,25,10,TN,DN,F0,100,111,8,right,45,1,6
2021,3,25,10,TN,DN,F0,213,226,8,right,45,5,2
2021,3,25,10,TN,DN,F0,232,245,8,right,90,0,7
2021,3,25,10,TN,DN,F0,284,296,8,right,90,0,7
2021,3,25,10,TN,DN,F0,332,344,8,right,10,0,7
2021,3,25,12,TN,DN,F0,20,31,1,left,45,7,0
2021,3,25,12,TN,DN,F0,42,54,1,left,45,6,1
2021,3,25,12,TN,DN,F0,68,78,1,left,20,6,1
2021,3,25,12,TN,DN,F0,292,308,1,left,10,6,1
2021,3,25,12,TN,DN,F0,27,41,2,right,90,4,3
2021,3,25,12,TN,DN,F0,148,159,2,right,20,1,6
2021,3,25,12,TN,DN,F0,166,176,2,right,45,0,7
2021,3,25,12,TN,DN,F0,180,192,2,right,45,0,7
2021,3,25,12,TN,DN,F0,241,255,2,right,10,0,7
2021,3,25,12,TN,DN,F0,8,23,3,right,90,0,7
2021,3,25,12,TN,DN,F0,25,34,3,right,20,0,7
2021,3,25,12,TN,DN,F0,59,69,3,right,10,0,7
2021,3,25,12,TN,DN,F0,98,108,3,right,20,0,7
2021,3,25,12,TN,DN,F0,134,152,3,right,45,0,7
2021,3,25,12,TN,DN,F0,163,177,3,right,45,2,5
2021,3,25,12,TN,DN,F0,209,220,3,left,10,3,4
2021,3,25,12,TN,DN,F0,233,246,3,right,45,2,5
2021,3,25,12,TN,DN,F0,45,58,4,right,20,1,6
2021,3,25,12,TN,DN,F0,183,205,4,left,90,4,3
2021,3,25,12,TN,DN,F0,219,240,4,left,45,6,1
2021,3,25,12,TN,DN,F0,282,299,4,left,45,7,0
2021,3,25,12,TN,DN,F0,10,40,5,left,120,4,3
2021,3,25,12,TN,DN,F0,67,82,5,left,20,3,4
2021,3,25,12,TN,DN,F0,210,224,5,right,45,0,7
2021,3,25,12,TN,DN,F0,235,250,5,right,90,0,7
2021,3,25,12,TN,DN,F0,251,267,5,right,45,0,7
2021,3,25,12,TN,DN,F0,268,286,5,right,10,3,4
2021,3,25,12,TN,DN,F0,298,314,5,right,90,6,1
2021,3,25,12,TN,DN,F0,11,27,6,left,20,6,1
2021,3,25,12,TN,DN,F0,32,46,6,left,20,7,0
2021,3,25,12,TN,DN,F0,58,68,6,left,10,7,0
2021,3,25,12,TN,DN,F0,95,105,6,left,10,5,2
2021,3,25,12,TN,DN,F0,259,272,6,left,45,5,2
2021,3,25,12,TN,DN,F0,291,301,6,left,45,7,0
2021,3,25,12,TN,DN,F0,311,318,6,left,90,7,0
2021,3,25,12,TN,DN,F0,8,16,7,right,10,0,7
2021,3,25,12,TN,DN,F0,34,46,7,right,90,1,6
2021,3,25,12,TN,DN,F0,54,65,7,right,45,1,6
2021,3,25,12,TN,DN,F0,129,139,7,right,90,0,7
2021,3,25,12,TN,DN,F0,214,229,7,right,90,1,6
2021,3,25,12,TN,DN,F0,235,249,7,right,90,6,1
2021,3,25,12,TN,DN,F0,42,52,8,left,20,0,7
2021,3,25,12,TN,DN,F0,111,122,8,right,45,1,6
2021,3,25,12,TN,DN,F0,134,147,8,right,10,0,7
2021,3,25,12,TN,DN,F0,165,180,8,right,45,0,7
2021,3,25,12,TN,DN,F0,207,218,8,right,20,0,7
2021,3,25,12,TN,DN,F0,246,257,8,right,20,3,4
2021,7,7,17,TN,DY,F2,11,24,1,left,45,2,5
2021,7,7,17,TN,DY,F2,113,124,1,right,45,3,4
2021,7,7,17,TN,DY,F2,201,216,1,left,45,4,3
2021,7,7,17,TN,DY,F2,245,258,1,right,20,2,5
2021,7,7,17,TN,DY,F2,303,332,1,right,45,1,6
2021,7,7,17,TN,DY,F2,12,28,2,right,20,3,4
2021,7,7,17,TN,DY,F2,33,47,2,right,90,0,7
2021,7,7,17,TN,DY,F2,93,107,2,right,90,3,4
2021,7,7,17,TN,DY,F2,119,132,2,right,45,5,2
2021,7,7,17,TN,DY,F2,132,145,2,right,45,6,1
2021,7,7,17,TN,DY,F2,168,186,2,left,45,5,2
2021,7,7,17,TN,DY,F2,197,215,2,left,45,5,2
2021,7,7,17,TN,DY,F2,240,252,2,left,45,4,3
2021,7,7,17,TN,DY,F2,282,295,2,left,20,3,4
2021,7,7,17,TN,DY,F2,37,59,3,left,45,6,1
2021,7,7,17,TN,DY,F2,128,142,3,left,45,7,0
2021,7,7,17,TN,DY,F2,228,250,3,right,10,1,6
2021,7,7,17,TN,DY,F2,297,312,3,right,90,0,7
2021,7,7,17,TN,DY,F2,335,346,3,left,45,0,7
2021,7,7,17,TN,DY,F2,364,371,3,left,20,1,6
2021,7,7,17,TN,DY,F2,5,14,4,left,45,6,1
2021,7,7,17,TN,DY,F2,39,51,4,left,90,7,0
2021,7,7,17,TN,DY,F2,54,63,4,left,45,6,1
2021,7,7,17,TN,DY,F2,93,105,4,left,90,5,2
2021,7,7,17,TN,DY,F2,179,193,4,left,20,6,1
2021,7,7,17,TN,DY,F2,295,308,4,right,10,2,5
2021,7,7,17,TN,DY,F2,316,330,4,right,10,1,6
2021,7,7,17,TN,DY,F2,10,21,5,left,20,7,0
2021,7,7,17,TN,DY,F2,102,116,5,left,20,7,0
2021,7,7,17,TN,DY,F2,166,181,5,left,45,6,1
2021,7,7,17,TN,DY,F2,210,219,5,right,20,7,0
2021,7,7,17,TN,DY,F2,231,263,5,right,90,1,6
2021,7,7,17,TN,DY,F2,300,319,5,left,45,3,4
2021,7,7,17,TN,DY,F2,324,339,5,left,45,7,0
2021,7,7,17,TN,DY,F2,9,24,6,right,120,0,7
2021,7,7,17,TN,DY,F2,36,46,6,right,45,7,0
2021,7,7,17,TN,DY,F2,99,111,6,left,10,5,2
2021,7,7,17,TN,DY,F2,200,215,6,left,90,3,4
2021,7,7,17,TN,DY,F2,223,234,6,left,90,4,3
2021,7,7,17,TN,DY,F2,276,287,6,left,20,6,1
2021,7,7,17,TN,DY,F2,302,316,6,left,45,7,0
2021,7,7,17,TN,DY,F2,60,73,7,left,45,4,3
2021,7,7,17,TN,DY,F2,94,110,7,left,120,2,5
2021,7,7,17,TN,DY,F2,142,154,7,left,90,7,0
2021,7,7,17,TN,DY,F2,188,201,7,left,90,6,1
2021,7,7,17,TN,DY,F2,239,249,7,left,45,6,1
2021,7,7,17,TN,DY,F2,1,12,8,left,10,5,2
2021,7,7,17,TN,DY,F2,89,104,8,left,120,2,5
2021,7,7,17,TN,DY,F2,117,127,8,left,90,6,1
2021,7,7,17,TN,DY,F2,208,222,8,left,90,7,0
2021,7,7,17,TN,DY,F2,243,258,8,left,45,6,1
2021,10,8,27,LN,DY,F0,58,69,1,left,45,6,1
2021,10,8,27,LN,DY,F0,82,93,1,left,45,7,0
2021,10,8,27,LN,DY,F0,102,115,1,left,10,6,1
2021,10,8,27,LN,DY,F0,158,169,1,left,45,6,1
2021,10,8,27,LN,DY,F0,176,189,1,left,20,5,2
2021,10,8,27,LN,DY,F0,244,265,1,left,20,7,0
2021,10,8,27,LN,DY,F0,287,310,1,left,10,6,1
2021,10,8,27,LN,DY,F0,32,49,2,left,90,7,0
2021,10,8,27,LN,DY,F0,60,74,2,left,45,6,1
2021,10,8,27,LN,DY,F0,129,142,2,left,10,6,1
2021,10,8,27,LN,DY,F0,248,260,2,left,45,6,1
2021,10,8,27,LN,DY,F0,278,288,2,left,20,6,1
2021,10,8,27,LN,DY,F0,301,316,2,left,45,6,1
2021,10,8,27,LN,DY,F0,23,36,3,left,45,3,4
2021,10,8,27,LN,DY,F0,180,193,3,right,45,1,6
2021,10,8,27,LN,DY,F0,271,285,3,right,10,1,6
2021,10,8,27,LN,DY,F0,303,317,3,left,10,5,2
2021,10,8,27,LN,DY,F0,77,92,4,left,90,7,0
2021,10,8,27,LN,DY,F0,98,111,4,left,10,7,0
2021,10,8,27,LN,DY,F0,200,216,4,left,90,7,0
2021,10,8,27,LN,DY,F0,233,248,4,left,45,1,6
2021,10,8,27,LN,DY,F0,305,318,4,left,20,0,7
2021,10,8,27,LN,DY,F0,33,44,5,left,45,4,3
2021,10,8,27,LN,DY,F0,59,72,5,left,90,4,3
2021,10,8,27,LN,DY,F0,115,127,5,left,10,5,2
2021,10,8,27,LN,DY,F0,270,280,5,right,45,2,5
2021,10,8,27,LN,DY,F0,292,308,5,right,90,0,7
2021,10,8,27,LN,DY,F0,81,93,6,left,45,5,2
2021,10,8,27,LN,DY,F0,126,143,6,left,90,6,1
2021,10,8,27,LN,DY,F0,190,202,6,left,45,6,1
2021,10,8,27,LN,DY,F0,258,269,6,left,20,3,4
2021,10,8,27,LN,DY,F0,0,12,7,right,45,1,6
2021,10,8,27,LN,DY,F0,49,80,7,right,90,7,0
2021,10,8,27,LN,DY,F0,157,172,7,right,20,3,4
2021,10,8,27,LN,DY,F0,201,211,7,right,45,3,4
2021,10,8,27,LN,DY,F0,234,250,7,right,20,0,7
2021,10,8,27,LN,DY,F0,258,271,8,left,20,3,4
2021,10,8,27,LN,DY,F0,296,309,8,left,45,3,4
2021,3,25,22,TN,DN,F0,55,70,1,right,10,0,7
2021,3,25,22,TN,DN,F0,97,112,1,right,45,1,6
2021,3,25,22,TN,DN,F0,160,176,1,left,45,2,5
2021,3,25,22,TN,DN,F0,178,199,1,left,20,7,0
2021,3,25,22,TN,DN,F0,211,228,1,left,10,7,0
2021,3,25,22,TN,DN,F0,231,246,1,left,10,7,0
2021,3,25,22,TN,DN,F0,298,325,1,right,20,6,1
2021,3,25,22,TN,DN,F0,1,14,2,left,90,5,2
2021,3,25,22,TN,DN,F0,40,50,2,left,45,7,0
2021,3,25,22,TN,DN,F0,65,74,2,left,10,7,0
2021,3,25,22,TN,DN,F0,104,117,2,left,90,5,2
2021,3,25,22,TN,DN,F0,132,144,2,left,45,7,0
2021,3,25,22,TN,DN,F0,261,275,2,left,90,5,2
2021,3,25,22,TN,DN,F0,281,293,2,left,90,3,4
2021,3,25,22,TN,DN,F0,11,24,3,left,45,5,2
2021,3,25,22,TN,DN,F0,124,140,3,left,10,4,3
2021,3,25,22,TN,DN,F0,202,213,4,right,45,1,6
2021,3,25,22,TN,DN,F0,257,269,4,right,90,0,7
2021,3,25,22,TN,DN,F0,282,293,4,right,45,0,7
2021,3,25,22,TN,DN,F0,25,39,5,right,90,1,6
2021,3,25,22,TN,DN,F0,48,59,5,right,45,1,6
2021,3,25,22,TN,DN,F0,68,79,5,right,10,2,5
2021,3,25,22,TN,DN,F0,92,102,5,right,10,3,4
2021,3,25,22,TN,DN,F0,170,181,5,right,20,3,4
2021,3,25,22,TN,DN,F0,192,205,5,right,45,2,5
2021,3,25,22,TN,DN,F0,214,226,5,right,45,2,5
2021,3,25,22,TN,DN,F0,237,246,5,right,10,1,6
2021,3,25,22,TN,DN,F0,316,328,5,right,45,2,5
2021,3,25,22,TN,DN,F0,111,129,6,left,45,7,0
2021,3,25,22,TN,DN,F0,131,156,6,left,90,7,0
2021,3,25,22,TN,DN,F0,165,180,6,left,45,7,0
2021,3,25,22,TN,DN,F0,211,223,6,left,10,7,0
2021,3,25,22,TN,DN,F0,61,72,7,left,20,7,0
2021,3,25,22,TN,DN,F0,92,103,7,left,45,6,1
2021,3,25,22,TN,DN,F0,131,144,7,left,45,7,0
2021,3,25,22,TN,DN,F0,154,163,7,left,20,7,0
2021,3,25,22,TN,DN,F0,243,252,7,left,20,7,0
2021,3,25,22,TN,DN,F0,292,304,7,left,45,7,0
2021,3,25,22,TN,DN,F0,3,12,8,right,10,1,6
2021,3,25,22,TN,DN,F0,24,35,8,left,10,0,7
2021,3,25,22,TN,DN,F0,44,56,8,left,45,5,2
2021,3,25,22,TN,DN,F0,75,86,8,right,45,0,7
2021,3,25,22,TN,DN,F0,87,96,8,right,45,0,7
2021,3,25,22,TN,DN,F0,102,113,8,right,90,0,7
2021,3,25,22,TN,DN,F0,118,128,8,right,20,6,1
2021,3,25,22,TN,DN,F0,143,154,8,left,20,0,7
2021,3,25,22,TN,DN,F0,230,249,8,left,45,2,5
2021,3,25,22,TN,DN,F0,268,282,8,right,20,2,5
2021,3,25,22,TN,DN,F0,283,296,8,right,90,2,5
2021,3,25,22,TN,DN,F0,308,320,8,left,90,3,4
2021,3,25,22,TN,DN,F0,323,329,8,left,20,5,2
2021,3,25,24,TN,DN,F0,62,74,1,left,10,7,0
2021,3,25,24,TN,DN,F0,115,127,1,left,45,6,1
2021,3,25,24,TN,DN,F0,169,181,1,left,10,5,2
2021,3,25,24,TN,DN,F0,230,246,1,right,45,2,5
2021,3,25,24,TN,DN,F0,259,271,1,right,90,1,6
2021,3,25,24,TN,DN,F0,271,283,1,right,45,1,6
2021,3,25,24,TN,DN,F0,298,311,1,left,45,1,6
2021,3,25,24,TN,DN,F0,310,319,1,left,45,2,5
2021,3,25,24,TN,DN,F0,3,13,2,left,20,6,1
2021,3,25,24,TN,DN,F0,43,69,2,right,20,7,0
2021,3,25,24,TN,DN,F0,75,94,2,right,90,4,3
2021,3,25,24,TN,DN,F0,101,115,2,right,45,4,3
2021,3,25,24,TN,DN,F0,147,161,2,left,20,5,2
2021,3,25,24,TN,DN,F0,194,206,2,left,10,7,0
2021,3,25,24,TN,DN,F0,224,243,2,right,45,6,1
2021,3,25,24,TN,DN,F0,244,265,2,left,45,7,0
2021,3,25,24,TN,DN,F0,266,276,2,left,20,7,0
2021,3,25,24,TN,DN,F0,300,317,2,right,20,7,0
2021,3,25,24,TN,DN,F0,68,79,3,right,45,6,1
2021,3,25,24,TN,DN,F0,83,95,3,right,90,6,1
2021,3,25,24,TN,DN,F0,100,112,3,right,20,6,1
2021,3,25,24,TN,DN,F0,116,125,3,right,10,5,2
2021,3,25,24,TN,DN,F0,137,147,3,right,45,0,7
